Ticker1,Ticker2,Correlation
BNA,HL,
BNA,ICF,
BNA,LNDOR,
BNA,LSTR,
BNA,MAG,
BNA,MGR,
BNA,MIP,
BNA,MNP,
BNA,MPBS,
BNA,NAKL,
BNA,NBL,
BNA,OTH,
BNA,PGH,
BNA,PLAST,
BNA,PLTU,
BNA,SAH,
BNA,SAM,
BNA,SCB,
BNA,SERVI,
BNA,SFBT,
BNA,SIAME,
BNA,SIMPA,
BNA,SIPHA,
BNA,SITS,
BNA,SMART,
BNA,SMD,
BNA,SOKNA,
BNA,SOMOC,
BNA,SOPAT,
BNA,SOTEM,
BNA,SOTET,
BNA,SOTUV,
BNA,SPDIT,
BNA,SPHAX,
BNA,STA,
BNA,STAR,
BNA,STB,
BNA,STEQ,
BNA,STIP,
BNA,STPAP,
BNA,STPIL,
BNA,TAIR,
BNA,TGH,
BNA,TINV,
BNA,TJARI,
BNA,TJL,
BNA,TLNET,
BNA,TLS,
BNA,TPR,
BNA,TRE,
BNA,TVAL,
BNA,UADH,
BNA,UBCI,
BNA,UIB,
BNA,UMED,
BNA,WIFAK,
BNA,XABYT,
BT,BTE,
BT,CC,
BT,CELL,
BT,CIL,
BT,CITY,
BT,CREAL,
BT,DH,
BT,ECYCL,
BT,ELBEN,
BT,GIF,
BT,HL,
BT,ICF,
BT,LNDOR,
BT,LSTR,
BT,MAG,
BT,MGR,
BT,MIP,
BT,MNP,
BT,MPBS,
BT,NAKL,
BT,NBL,
BT,OTH,
BT,PGH,
BT,PLAST,
BT,PLTU,
BT,SAH,
BT,SAM,
BT,SCB,
BT,SERVI,
BT,SFBT,
BT,SIAME,
BT,SIMPA,
BT,SIPHA,
BT,SITS,
BT,SMART,
BT,SMD,
BT,SOKNA,
BT,SOMOC,
BT,SOPAT,
BT,SOTEM,
BT,SOTET,
BT,SOTUV,
BT,SPDIT,
BT,SPHAX,
BT,STA,
BT,STAR,
BT,STB,
BT,STEQ,
BT,STIP,
BT,STPAP,
BT,STPIL,
BT,TAIR,
BT,TGH,
BT,TINV,
BT,TJARI,
BT,TJL,
BT,TLNET,
BT,TLS,
BT,TPR,
BT,TRE,
BT,TVAL,
BT,UADH,
BT,UBCI,
BT,UIB,
BT,UMED,
BT,WIFAK,
BT,XABYT,
BTE,CC,
BTE,CELL,
BTE,CIL,
BTE,CITY,
BTE,CREAL,
BTE,DH,
BTE,ECYCL,
BTE,ELBEN,
BTE,GIF,
BTE,HL,
BTE,ICF,
BTE,LNDOR,
BTE,LSTR,
BTE,MAG,
BTE,MGR,
BTE,MIP,
BTE,MNP,
BTE,MPBS,
BTE,NAKL,
BTE,NBL,
BTE,OTH,
BTE,PGH,
BTE,PLAST,
BTE,PLTU,
BTE,SAH,
BTE,SAM,
BTE,SCB,
BTE,SERVI,
BTE,SFBT,
BTE,SIAME,
BTE,SIMPA,
BTE,SIPHA,
BTE,SITS,
BTE,SMART,
BTE,SMD,
BTE,SOKNA,
BTE,SOMOC,
BTE,SOPAT,
BTE,SOTEM,
BTE,SOTET,
BTE,SOTUV,
BTE,SPDIT,
BTE,SPHAX,
BTE,STA,
BTE,STAR,
BTE,STB,
BTE,STEQ,
BTE,STIP,
BTE,STPAP,
BTE,STPIL,
BTE,TAIR,
BTE,TGH,
BTE,TINV,
BTE,TJARI,
BTE,TJL,
BTE,TLNET,
BTE,TLS,
BTE,TPR,
BTE,TRE,
BTE,TVAL,
BTE,UADH,
BTE,UBCI,
BTE,UIB,
BTE,UMED,
BTE,WIFAK,
BTE,XABYT,
CC,CELL,
CC,CIL,
CC,CITY,
CC,CREAL,
CC,DH,
CC,ECYCL,
CC,ELBEN,
CC,GIF,
CC,HL,
CC,ICF,
CC,LNDOR,
CC,LSTR,
CC,MAG,
CC,MGR,
CC,MIP,
CC,MNP,
CC,MPBS,
CC,NAKL,
CC,NBL,
CC,OTH,
CC,PGH,
CC,PLAST,
CC,PLTU,
CC,SAH,
CC,SAM,
CC,SCB,
CC,SERVI,
CC,SFBT,
CC,SIAME,
CC,SIMPA,
CC,SIPHA,
CC,SITS,
CC,SMART,
CC,SMD,
CC,SOKNA,
CC,SOMOC,
CC,SOPAT,
CC,SOTEM,
CC,SOTET,
CC,SOTUV,
CC,SPDIT,
CC,SPHAX,
CC,STA,
CC,STAR,
CC,STB,
CC,STEQ,
CC,STIP,
CC,STPAP,
CC,STPIL,
CC,TAIR,
CC,TGH,
CC,TINV,
CC,TJARI,
CC,TJL,
CC,TLNET,
CC,TLS,
CC,TPR,
CC,TRE,
CC,TVAL,
CC,UADH,
CC,UBCI,
CC,UIB,
CC,UMED,
CC,WIFAK,
CC,XABYT,
CELL,CIL,
CELL,CITY,
CELL,CREAL,
CELL,DH,
CELL,ECYCL,
CELL,ELBEN,
CELL,GIF,
CELL,HL,
CELL,ICF,
CELL,LNDOR,
CELL,LSTR,
CELL,MAG,
CELL,MGR,
CELL,MIP,
CELL,MNP,
CELL,MPBS,
CELL,NAKL,
CELL,NBL,
CELL,OTH,
CELL,PGH,
CELL,PLAST,
CELL,PLTU,
CELL,SAH,
CELL,SAM,
CELL,SCB,
CELL,SERVI,
CELL,SFBT,
CELL,SIAME,
CELL,SIMPA,
CELL,SIPHA,
CELL,SITS,
CELL,SMART,
CELL,SMD,
CELL,SOKNA,
CELL,SOMOC,
CELL,SOPAT,
CELL,SOTEM,
CELL,SOTET,
CELL,SOTUV,
CELL,SPDIT,
CELL,SPHAX,
CELL,STA,
CELL,STAR,
CELL,STB,
CELL,STEQ,
CELL,STIP,
CELL,STPAP,
CELL,STPIL,
CELL,TAIR,
CELL,TGH,
CELL,TINV,
CELL,TJARI,
CELL,TJL,
CELL,TLNET,
CELL,TLS,
CELL,TPR,
CELL,TRE,
CELL,TVAL,
CELL,UADH,
CELL,UBCI,
CELL,UIB,
CELL,UMED,
CELL,WIFAK,
CELL,XABYT,
CIL,CITY,
CIL,CREAL,
CIL,DH,
CIL,ECYCL,
CIL,ELBEN,
CIL,GIF,
CIL,HL,
CIL,ICF,
CIL,LNDOR,
CIL,LSTR,
CIL,MAG,
CIL,MGR,
CIL,MIP,
CIL,MNP,
CIL,MPBS,
CIL,NAKL,
CIL,NBL,
CIL,OTH,
CIL,PGH,
CIL,PLAST,
CIL,PLTU,
CIL,SAH,
CIL,SAM,
CIL,SCB,
CIL,SERVI,
CIL,SFBT,
CIL,SIAME,
CIL,SIMPA,
CIL,SIPHA,
CIL,SITS,
CIL,SMART,
CIL,SMD,
CIL,SOKNA,
CIL,SOMOC,
CIL,SOPAT,
CIL,SOTEM,
CIL,SOTET,
CIL,SOTUV,
CIL,SPDIT,
CIL,SPHAX,
CIL,STA,
CIL,STAR,
CIL,STB,
CIL,STEQ,
CIL,STIP,
CIL,STPAP,
CIL,STPIL,
CIL,TAIR,
CIL,TGH,
CIL,TINV,
CIL,TJARI,
CIL,TJL,
CIL,TLNET,
CIL,TLS,
CIL,TPR,
CIL,TRE,
CIL,TVAL,
CIL,UADH,
CIL,UBCI,
CIL,UIB,
CIL,UMED,
CIL,WIFAK,
CIL,XABYT,
CITY,CREAL,
CITY,DH,
CITY,ECYCL,
CITY,ELBEN,
CITY,GIF,
CITY,HL,
CITY,ICF,
CITY,LNDOR,
CITY,LSTR,
CITY,MAG,
CITY,MGR,
CITY,MIP,
CITY,MNP,
CITY,MPBS,
CITY,NAKL,
CITY,NBL,
CITY,OTH,
CITY,PGH,
CITY,PLAST,
CITY,PLTU,
CITY,SAH,
CITY,SAM,
CITY,SCB,
CITY,SERVI,
CITY,SFBT,
CITY,SIAME,
CITY,SIMPA,
CITY,SIPHA,
CITY,SITS,
CITY,SMART,
CITY,SMD,
CITY,SOKNA,
CITY,SOMOC,
CITY,SOPAT,
CITY,SOTEM,
CITY,SOTET,
CITY,SOTUV,
CITY,SPDIT,
CITY,SPHAX,
CITY,STA,
CITY,STAR,
CITY,STB,
CITY,STEQ,
CITY,STIP,
CITY,STPAP,
CITY,STPIL,
CITY,TAIR,
CITY,TGH,
CITY,TINV,
CITY,TJARI,
CITY,TJL,
CITY,TLNET,
CITY,TLS,
CITY,TPR,
CITY,TRE,
CITY,TVAL,
CITY,UADH,
CITY,UBCI,
CITY,UIB,
CITY,UMED,
CITY,WIFAK,
CITY,XABYT,
CREAL,DH,
CREAL,ECYCL,
CREAL,ELBEN,
CREAL,GIF,
CREAL,HL,
CREAL,ICF,
CREAL,LNDOR,
CREAL,LSTR,
CREAL,MAG,
CREAL,MGR,
CREAL,MIP,
CREAL,MNP,
CREAL,MPBS,
CREAL,NAKL,
CREAL,NBL,
CREAL,OTH,
CREAL,PGH,
CREAL,PLAST,
CREAL,PLTU,
CREAL,SAH,
CREAL,SAM,
CREAL,SCB,
CREAL,SERVI,
CREAL,SFBT,
CREAL,SIAME,
CREAL,SIMPA,
CREAL,SIPHA,
CREAL,SITS,
CREAL,SMART,
CREAL,SMD,
CREAL,SOKNA,
CREAL,SOMOC,
CREAL,SOPAT,
CREAL,SOTEM,
CREAL,SOTET,
CREAL,SOTUV,
CREAL,SPDIT,
CREAL,SPHAX,
CREAL,STA,
CREAL,STAR,
CREAL,STB,
CREAL,STEQ,
CREAL,STIP,
CREAL,STPAP,
CREAL,STPIL,
CREAL,TAIR,
CREAL,TGH,
CREAL,TINV,
CREAL,TJARI,
CREAL,TJL,
CREAL,TLNET,
CREAL,TLS,
CREAL,TPR,
CREAL,TRE,
CREAL,TVAL,
CREAL,UADH,
CREAL,UBCI,
CREAL,UIB,
CREAL,UMED,
CREAL,WIFAK,
CREAL,XABYT,
DH,ECYCL,
DH,ELBEN,
DH,GIF,
DH,HL,
DH,ICF,
DH,LNDOR,
DH,LSTR,
DH,MAG,
DH,MGR,
DH,MIP,
DH,MNP,
DH,MPBS,
DH,NAKL,
DH,NBL,
DH,OTH,
DH,PGH,
DH,PLAST,
DH,PLTU,
DH,SAH,
DH,SAM,
DH,SCB,
DH,SERVI,
DH,SFBT,
DH,SIAME,
DH,SIMPA,
DH,SIPHA,
DH,SITS,
DH,SMART,
DH,SMD,
DH,SOKNA,
DH,SOMOC,
DH,SOPAT,
DH,SOTEM,
DH,SOTET,
DH,SOTUV,
DH,SPDIT,
DH,SPHAX,
DH,STA,
DH,STAR,
DH,STB,
DH,STEQ,
DH,STIP,
DH,STPAP,
DH,STPIL,
DH,TAIR,
DH,TGH,
DH,TINV,
DH,TJARI,
DH,TJL,
DH,TLNET,
DH,TLS,
DH,TPR,
DH,TRE,
DH,TVAL,
DH,UADH,
DH,UBCI,
DH,UIB,
DH,UMED,
DH,WIFAK,
DH,XABYT,
ECYCL,ELBEN,
ECYCL,GIF,
ECYCL,HL,
ECYCL,ICF,
ECYCL,LNDOR,
ECYCL,LSTR,
ECYCL,MAG,
ECYCL,MGR,
ECYCL,MIP,
ECYCL,MNP,
ECYCL,MPBS,
ECYCL,NAKL,
ECYCL,NBL,
ECYCL,OTH,
ECYCL,PGH,
ECYCL,PLAST,
ECYCL,PLTU,
ECYCL,SAH,
ECYCL,SAM,
ECYCL,SCB,
ECYCL,SERVI,
ECYCL,SFBT,
ECYCL,SIAME,
ECYCL,SIMPA,
ECYCL,SIPHA,
ECYCL,SITS,
ECYCL,SMART,
ECYCL,SMD,
ECYCL,SOKNA,
ECYCL,SOMOC,
ECYCL,SOPAT,
ECYCL,SOTEM,
ECYCL,SOTET,
ECYCL,SOTUV,
ECYCL,SPDIT,
ECYCL,SPHAX,
ECYCL,STA,
ECYCL,STAR,
ECYCL,STB,
ECYCL,STEQ,
ECYCL,STIP,
ECYCL,STPAP,
ECYCL,STPIL,
ECYCL,TAIR,
ECYCL,TGH,
ECYCL,TINV,
ECYCL,TJARI,
ECYCL,TJL,
ECYCL,TLNET,
ECYCL,TLS,
ECYCL,TPR,
ECYCL,TRE,
ECYCL,TVAL,
ECYCL,UADH,
ECYCL,UBCI,
ECYCL,UIB,
ECYCL,UMED,
ECYCL,WIFAK,
ECYCL,XABYT,
ELBEN,GIF,
ELBEN,HL,
ELBEN,ICF,
ELBEN,LNDOR,
ELBEN,LSTR,
ELBEN,MAG,
ELBEN,MGR,
ELBEN,MIP,
ELBEN,MNP,
ELBEN,MPBS,
ELBEN,NAKL,
ELBEN,NBL,
ELBEN,OTH,
ELBEN,PGH,
ELBEN,PLAST,
ELBEN,PLTU,
ELBEN,SAH,
ELBEN,SAM,
ELBEN,SCB,
ELBEN,SERVI,
ELBEN,SFBT,
ELBEN,SIAME,
ELBEN,SIMPA,
ELBEN,SIPHA,
ELBEN,SITS,
ELBEN,SMART,
ELBEN,SMD,
ELBEN,SOKNA,
ELBEN,SOMOC,
ELBEN,SOPAT,
ELBEN,SOTEM,
ELBEN,SOTET,
ELBEN,SOTUV,
ELBEN,SPDIT,
ELBEN,SPHAX,
ELBEN,STA,
ELBEN,STAR,
ELBEN,STB,
ELBEN,STEQ,
ELBEN,STIP,
ELBEN,STPAP,
ELBEN,STPIL,
ELBEN,TAIR,
ELBEN,TGH,
ELBEN,TINV,
ELBEN,TJARI,
ELBEN,TJL,
ELBEN,TLNET,
ELBEN,TLS,
ELBEN,TPR,
ELBEN,TRE,
ELBEN,TVAL,
ELBEN,UADH,
ELBEN,UBCI,
ELBEN,UIB,
ELBEN,UMED,
ELBEN,WIFAK,
ELBEN,XABYT,
GIF,HL,
GIF,ICF,
GIF,LNDOR,
GIF,LSTR,
GIF,MAG,
GIF,MGR,
GIF,MIP,
GIF,MNP,
GIF,MPBS,
GIF,NAKL,
GIF,NBL,
GIF,OTH,
GIF,PGH,
GIF,PLAST,
GIF,PLTU,
GIF,SAH,
GIF,SAM,
GIF,SCB,
GIF,SERVI,
GIF,SFBT,
GIF,SIAME,
GIF,SIMPA,
GIF,SIPHA,
GIF,SITS,
GIF,SMART,
GIF,SMD,
GIF,SOKNA,
GIF,SOMOC,
GIF,SOPAT,
GIF,SOTEM,
GIF,SOTET,
GIF,SOTUV,
GIF,SPDIT,
GIF,SPHAX,
GIF,STA,
GIF,STAR,
GIF,STB,
GIF,STEQ,
GIF,STIP,
GIF,STPAP,
GIF,STPIL,
GIF,TAIR,
GIF,TGH,
GIF,TINV,
GIF,TJARI,
GIF,TJL,
GIF,TLNET,
GIF,TLS,
GIF,TPR,
GIF,TRE,
GIF,TVAL,
GIF,UADH,
GIF,UBCI,
GIF,UIB,
GIF,UMED,
GIF,WIFAK,
GIF,XABYT,
HL,ICF,
HL,LNDOR,
HL,LSTR,
HL,MAG,
HL,MGR,
HL,MIP,
HL,MNP,
HL,MPBS,
HL,NAKL,
HL,NBL,
HL,OTH,
HL,PGH,
HL,PLAST,
HL,PLTU,
HL,SAH,
HL,SAM,
HL,SCB,
HL,SERVI,
HL,SFBT,
HL,SIAME,
HL,SIMPA,
HL,SIPHA,
HL,SITS,
HL,SMART,
HL,SMD,
HL,SOKNA,
HL,SOMOC,
HL,SOPAT,
HL,SOTEM,
HL,SOTET,
HL,SOTUV,
HL,SPDIT,
HL,SPHAX,
HL,STA,
HL,STAR,
HL,STB,
HL,STEQ,
HL,STIP,
HL,STPAP,
HL,STPIL,
HL,TAIR,
HL,TGH,
HL,TINV,
HL,TJARI,
HL,TJL,
HL,TLNET,
HL,TLS,
HL,TPR,
HL,TRE,
HL,TVAL,
HL,UADH,
HL,UBCI,
HL,UIB,
HL,UMED,
HL,WIFAK,
HL,XABYT,
ICF,LNDOR,
ICF,LSTR,
ICF,MAG,
ICF,MGR,
ICF,MIP,
ICF,MNP,
ICF,MPBS,
ICF,NAKL,
ICF,NBL,
ICF,OTH,
ICF,PGH,
ICF,PLAST,
ICF,PLTU,
ICF,SAH,
ICF,SAM,
ICF,SCB,
ICF,SERVI,
ICF,SFBT,
ICF,SIAME,
ICF,SIMPA,
ICF,SIPHA,
ICF,SITS,
ICF,SMART,
ICF,SMD,
ICF,SOKNA,
ICF,SOMOC,
ICF,SOPAT,
ICF,SOTEM,
ICF,SOTET,
ICF,SOTUV,
ICF,SPDIT,
ICF,SPHAX,
ICF,STA,
ICF,STAR,
ICF,STB,
ICF,STEQ,
ICF,STIP,
ICF,STPAP,
ICF,STPIL,
ICF,TAIR,
ICF,TGH,
ICF,TINV,
ICF,TJARI,
ICF,TJL,
ICF,TLNET,
ICF,TLS,
ICF,TPR,
ICF,TRE,
ICF,TVAL,
ICF,UADH,
ICF,UBCI,
ICF,UIB,
ICF,UMED,
ICF,WIFAK,
ICF,XABYT,
LNDOR,LSTR,
LNDOR,MAG,
LNDOR,MGR,
LNDOR,MIP,
LNDOR,MNP,
LNDOR,MPBS,
LNDOR,NAKL,
LNDOR,NBL,
LNDOR,OTH,
LNDOR,PGH,
LNDOR,PLAST,
LNDOR,PLTU,
LNDOR,SAH,
LNDOR,SAM,
LNDOR,SCB,
LNDOR,SERVI,
LNDOR,SFBT,
LNDOR,SIAME,
LNDOR,SIMPA,
LNDOR,SIPHA,
LNDOR,SITS,
LNDOR,SMART,
LNDOR,SMD,
LNDOR,SOKNA,
LNDOR,SOMOC,
LNDOR,SOPAT,
LNDOR,SOTEM,
LNDOR,SOTET,
LNDOR,SOTUV,
LNDOR,SPDIT,
LNDOR,SPHAX,
LNDOR,STA,
LNDOR,STAR,
LNDOR,STB,
LNDOR,STEQ,
LNDOR,STIP,
LNDOR,STPAP,
LNDOR,STPIL,
LNDOR,TAIR,
LNDOR,TGH,
LNDOR,TINV,
LNDOR,TJARI,
LNDOR,TJL,
LNDOR,TLNET,
LNDOR,TLS,
LNDOR,TPR,
LNDOR,TRE,
LNDOR,TVAL,
LNDOR,UADH,
LNDOR,UBCI,
LNDOR,UIB,
LNDOR,UMED,
LNDOR,WIFAK,
LNDOR,XABYT,
LSTR,MAG,
LSTR,MGR,
LSTR,MIP,
LSTR,MNP,
LSTR,MPBS,
LSTR,NAKL,
LSTR,NBL,
LSTR,OTH,
LSTR,PGH,
LSTR,PLAST,
LSTR,PLTU,
LSTR,SAH,
LSTR,SAM,
LSTR,SCB,
LSTR,SERVI,
LSTR,SFBT,
LSTR,SIAME,
LSTR,SIMPA,
LSTR,SIPHA,
LSTR,SITS,
LSTR,SMART,
LSTR,SMD,
LSTR,SOKNA,
LSTR,SOMOC,
LSTR,SOPAT,
LSTR,SOTEM,
LSTR,SOTET,
LSTR,SOTUV,
LSTR,SPDIT,
LSTR,SPHAX,
LSTR,STA,
LSTR,STAR,
LSTR,STB,
LSTR,STEQ,
LSTR,STIP,
LSTR,STPAP,
LSTR,STPIL,
LSTR,TAIR,
LSTR,TGH,
LSTR,TINV,
LSTR,TJARI,
LSTR,TJL,
LSTR,TLNET,
LSTR,TLS,
LSTR,TPR,
LSTR,TRE,
LSTR,TVAL,
LSTR,UADH,
LSTR,UBCI,
LSTR,UIB,
LSTR,UMED,
LSTR,WIFAK,
LSTR,XABYT,
MAG,MGR,
MAG,MIP,
MAG,MNP,
MAG,MPBS,
MAG,NAKL,
MAG,NBL,
MAG,OTH,
MAG,PGH,
MAG,PLAST,
MAG,PLTU,
MAG,SAH,
MAG,SAM,
MAG,SCB,
MAG,SERVI,
MAG,SFBT,
MAG,SIAME,
MAG,SIMPA,
MAG,SIPHA,
MAG,SITS,
MAG,SMART,
MAG,SMD,
MAG,SOKNA,
MAG,SOMOC,
MAG,SOPAT,
MAG,SOTEM,
MAG,SOTET,
MAG,SOTUV,
MAG,SPDIT,
MAG,SPHAX,
MAG,STA,
MAG,STAR,
MAG,STB,
MAG,STEQ,
MAG,STIP,
MAG,STPAP,
MAG,STPIL,
MAG,TAIR,
MAG,TGH,
MAG,TINV,
MAG,TJARI,
MAG,TJL,
MAG,TLNET,
MAG,TLS,
MAG,TPR,
MAG,TRE,
MAG,TVAL,
MAG,UADH,
MAG,UBCI,
MAG,UIB,
MAG,UMED,
MAG,WIFAK,
MAG,XABYT,
MGR,MIP,
MGR,MNP,
MGR,MPBS,
MGR,NAKL,
MGR,NBL,
MGR,OTH,
MGR,PGH,
MGR,PLAST,
MGR,PLTU,
MGR,SAH,
MGR,SAM,
MGR,SCB,
MGR,SERVI,
MGR,SFBT,
MGR,SIAME,
MGR,SIMPA,
MGR,SIPHA,
MGR,SITS,
MGR,SMART,
MGR,SMD,
MGR,SOKNA,
MGR,SOMOC,
MGR,SOPAT,
MGR,SOTEM,
MGR,SOTET,
MGR,SOTUV,
MGR,SPDIT,
MGR,SPHAX,
MGR,STA,
MGR,STAR,
MGR,STB,
MGR,STEQ,
MGR,STIP,
MGR,STPAP,
MGR,STPIL,
MGR,TAIR,
MGR,TGH,
MGR,TINV,
MGR,TJARI,
MGR,TJL,
MGR,TLNET,
MGR,TLS,
MGR,TPR,
MGR,TRE,
MGR,TVAL,
MGR,UADH,
MGR,UBCI,
MGR,UIB,
MGR,UMED,
MGR,WIFAK,
MGR,XABYT,
MIP,MNP,
MIP,MPBS,
MIP,NAKL,
MIP,NBL,
MIP,OTH,
MIP,PGH,
MIP,PLAST,
MIP,PLTU,
MIP,SAH,
MIP,SAM,
MIP,SCB,
MIP,SERVI,
MIP,SFBT,
MIP,SIAME,
MIP,SIMPA,
MIP,SIPHA,
MIP,SITS,
MIP,SMART,
MIP,SMD,
MIP,SOKNA,
MIP,SOMOC,
MIP,SOPAT,
MIP,SOTEM,
MIP,SOTET,
MIP,SOTUV,
MIP,SPDIT,
MIP,SPHAX,
MIP,STA,
MIP,STAR,
MIP,STB,
MIP,STEQ,
MIP,STIP,
MIP,STPAP,
MIP,STPIL,
MIP,TAIR,
MIP,TGH,
MIP,TINV,
MIP,TJARI,
MIP,TJL,
MIP,TLNET,
MIP,TLS,
MIP,TPR,
MIP,TRE,
MIP,TVAL,
MIP,UADH,
MIP,UBCI,
MIP,UIB,
MIP,UMED,
MIP,WIFAK,
MIP,XABYT,
MNP,MPBS,
MNP,NAKL,
MNP,NBL,
MNP,OTH,
MNP,PGH,
MNP,PLAST,
MNP,PLTU,
MNP,SAH,
MNP,SAM,
MNP,SCB,
MNP,SERVI,
MNP,SFBT,
MNP,SIAME,
MNP,SIMPA,
MNP,SIPHA,
MNP,SITS,
MNP,SMART,
MNP,SMD,
MNP,SOKNA,
MNP,SOMOC,
MNP,SOPAT,
MNP,SOTEM,
MNP,SOTET,
MNP,SOTUV,
MNP,SPDIT,
MNP,SPHAX,
MNP,STA,
MNP,STAR,
MNP,STB,
MNP,STEQ,
MNP,STIP,
MNP,STPAP,
MNP,STPIL,
MNP,TAIR,
MNP,TGH,
MNP,TINV,
MNP,TJARI,
MNP,TJL,
MNP,TLNET,
MNP,TLS,
MNP,TPR,
MNP,TRE,
MNP,TVAL,
MNP,UADH,
MNP,UBCI,
MNP,UIB,
MNP,UMED,
MNP,WIFAK,
MNP,XABYT,
MPBS,NAKL,
MPBS,NBL,
MPBS,OTH,
MPBS,PGH,
MPBS,PLAST,
MPBS,PLTU,
MPBS,SAH,
MPBS,SAM,
MPBS,SCB,
MPBS,SERVI,
MPBS,SFBT,
MPBS,SIAME,
MPBS,SIMPA,
MPBS,SIPHA,
MPBS,SITS,
MPBS,SMART,
MPBS,SMD,
MPBS,SOKNA,
MPBS,SOMOC,
MPBS,SOPAT,
MPBS,SOTEM,
MPBS,SOTET,
MPBS,SOTUV,
MPBS,SPDIT,
MPBS,SPHAX,
MPBS,STA,
MPBS,STAR,
MPBS,STB,
MPBS,STEQ,
MPBS,STIP,
MPBS,STPAP,
MPBS,STPIL,
MPBS,TAIR,
MPBS,TGH,
MPBS,TINV,
MPBS,TJARI,
MPBS,TJL,
MPBS,TLNET,
MPBS,TLS,
MPBS,TPR,
MPBS,TRE,
MPBS,TVAL,
MPBS,UADH,
MPBS,UBCI,
MPBS,UIB,
MPBS,UMED,
MPBS,WIFAK,
MPBS,XABYT,
NAKL,NBL,
NAKL,OTH,
NAKL,PGH,
NAKL,PLAST,
NAKL,PLTU,
NAKL,SAH,
NAKL,SAM,
NAKL,SCB,
NAKL,SERVI,
NAKL,SFBT,
NAKL,SIAME,
NAKL,SIMPA,
NAKL,SIPHA,
NAKL,SITS,
NAKL,SMART,
NAKL,SMD,
NAKL,SOKNA,
NAKL,SOMOC,
NAKL,SOPAT,
NAKL,SOTEM,
NAKL,SOTET,
NAKL,SOTUV,
NAKL,SPDIT,
NAKL,SPHAX,
NAKL,STA,
NAKL,STAR,
NAKL,STB,
NAKL,STEQ,
NAKL,STIP,
NAKL,STPAP,
NAKL,STPIL,
NAKL,TAIR,
NAKL,TGH,
NAKL,TINV,
NAKL,TJARI,
NAKL,TJL,
NAKL,TLNET,
NAKL,TLS,
NAKL,TPR,
NAKL,TRE,
NAKL,TVAL,
NAKL,UADH,
NAKL,UBCI,
NAKL,UIB,
NAKL,UMED,
NAKL,WIFAK,
NAKL,XABYT,
NBL,OTH,
NBL,PGH,
NBL,PLAST,
NBL,PLTU,
NBL,SAH,
NBL,SAM,
NBL,SCB,
NBL,SERVI,
NBL,SFBT,
NBL,SIAME,
NBL,SIMPA,
NBL,SIPHA,
NBL,SITS,
NBL,SMART,
NBL,SMD,
NBL,SOKNA,
NBL,SOMOC,
NBL,SOPAT,
NBL,SOTEM,
NBL,SOTET,
NBL,SOTUV,
NBL,SPDIT,
NBL,SPHAX,
NBL,STA,
NBL,STAR,
NBL,STB,
NBL,STEQ,
NBL,STIP,
NBL,STPAP,
NBL,STPIL,
NBL,TAIR,
NBL,TGH,
NBL,TINV,
NBL,TJARI,
NBL,TJL,
NBL,TLNET,
NBL,TLS,
NBL,TPR,
NBL,TRE,
NBL,TVAL,
NBL,UADH,
NBL,UBCI,
NBL,UIB,
NBL,UMED,
NBL,WIFAK,
NBL,XABYT,
OTH,PGH,
OTH,PLAST,
OTH,PLTU,
OTH,SAH,
OTH,SAM,
OTH,SCB,
OTH,SERVI,
OTH,SFBT,
OTH,SIAME,
OTH,SIMPA,
OTH,SIPHA,
OTH,SITS,
OTH,SMART,
OTH,SMD,
OTH,SOKNA,
OTH,SOMOC,
OTH,SOPAT,
OTH,SOTEM,
OTH,SOTET,
OTH,SOTUV,
OTH,SPDIT,
OTH,SPHAX,
OTH,STA,
OTH,STAR,
OTH,STB,
OTH,STEQ,
OTH,STIP,
OTH,STPAP,
OTH,STPIL,
OTH,TAIR,
OTH,TGH,
OTH,TINV,
OTH,TJARI,
OTH,TJL,
OTH,TLNET,
OTH,TLS,
OTH,TPR,
OTH,TRE,
OTH,TVAL,
OTH,UADH,
OTH,UBCI,
OTH,UIB,
OTH,UMED,
OTH,WIFAK,
OTH,XABYT,
PGH,PLAST,
PGH,PLTU,
PGH,SAH,
PGH,SAM,
PGH,SCB,
PGH,SERVI,
PGH,SFBT,
PGH,SIAME,
PGH,SIMPA,
PGH,SIPHA,
PGH,SITS,
PGH,SMART,
PGH,SMD,
PGH,SOKNA,
PGH,SOMOC,
PGH,SOPAT,
PGH,SOTEM,
PGH,SOTET,
PGH,SOTUV,
PGH,SPDIT,
PGH,SPHAX,
PGH,STA,
PGH,STAR,
PGH,STB,
PGH,STEQ,
PGH,STIP,
PGH,STPAP,
PGH,STPIL,
PGH,TAIR,
PGH,TGH,
PGH,TINV,
PGH,TJARI,
PGH,TJL,
PGH,TLNET,
PGH,TLS,
PGH,TPR,
PGH,TRE,
PGH,TVAL,
PGH,UADH,
PGH,UBCI,
PGH,UIB,
PGH,UMED,
PGH,WIFAK,
PGH,XABYT,
PLAST,PLTU,
PLAST,SAH,
PLAST,SAM,
PLAST,SCB,
PLAST,SERVI,
PLAST,SFBT,
PLAST,SIAME,
PLAST,SIMPA,
PLAST,SIPHA,
PLAST,SITS,
PLAST,SMART,
PLAST,SMD,
PLAST,SOKNA,
PLAST,SOMOC,
PLAST,SOPAT,
PLAST,SOTEM,
PLAST,SOTET,
PLAST,SOTUV,
PLAST,SPDIT,
PLAST,SPHAX,
PLAST,STA,
PLAST,STAR,
PLAST,STB,
